shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 27556,Sidur (סדור),Services for week-days|Services for Shabat|Special portions for Rosh ḥodesh etc.|Prayers for Rosh ha-Shanah and Yom Kipur|Hosh῾anot|Portions for Simḥat Torah|Seder Pesaḥ|Masekhet avot|Ma῾ariv for the first day of Pesaḥ,"",Hebrew,he,"",Germany
