shelfmark,title,additional_titles,authors,language,language_codes,date,place
20,Jacobus de Voragine: Sermones etc.,"Sermones, Jacobus de Voragine|Postilla de dominicis, Nicholas of Lyra|De dedicatione templi Salomonis|Itinerarius eternitatis|Treatise on the eleven joys of the Virgin","",Latin,lat,"",Germany
