shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 5466,Maḥzor (מחזור),Lel Sukot|Tefilat shaḥarit|Tefilat musaf|Services for the second day|Services for the third day|Services for the fourth day|Services for the fifth day|Services for the sixth day|Shabat ḥol ha-mo῾ed|Hosh῾anah rabah|Simḥat Torah|Services for Yom Kipur,"",Hebrew,he,"","France, S.Avignon"
