shelfmark,title,additional_titles,authors,language,language_codes,date,place
Rendel Harris 55,Kāmís.|ܟܡܝܣ,Kāmís.,"Bar Qardāḥe, Khāmīs, active 13th century",Syriac (,syc|syr,15--?,""
