shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 96,Part of the ʹArukh by Natan ben Jeḥiʾel of Rome,"","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),heb|arc,"",Orient
