shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Islamic Manuscripts, Garrett no. 673Y",Lawāmiʻ al-taʻrīf fī maṭāliʻ al-taṣrīf ... etc..,Inscriptions|Kanz al-asrār wa-dhakhīrat al-abrār|Lawāwiʻ al-taʻrīf fī maṭāliʻ al-taṣrīf|Kitāb al-Qaṣr|Sharḥ Junnat al-asmāʼ|Inscriptions,"Umawī, Yaʻīsh ibn Ibrāhīm, active 15th century","",ara,18--?,""
