document_id,path,title,metadata_type,created,updated
5498,0027/cpp_10a_212,De regimine regum et principum,TEI,2017-11-06T17:22:17+00:00,2018-08-17T18:58:25+00:00
5796,0027/cpp_10a_154,De semine et sanguine menstruo,TEI,2017-12-15T18:50:50+00:00,2018-08-17T18:57:51+00:00
6025,0027/cpp_10a_135,De cura sterilitatis mulierum and De infirmitatis,TEI,2018-02-12T21:16:41+00:00,2018-08-17T18:57:38+00:00
6057,0027/cpp_10a_189,De fructibus vescendis,TEI,2018-02-19T16:52:36+00:00,2018-08-17T18:58:08+00:00
6058,0027/cpp_10a_210,Regimen sanitatis ad regem Aragonum,TEI,2018-02-19T19:43:37+00:00,2018-08-15T17:55:31+00:00
6108,0027/cpp_10a_249,Lilium medicinae,TEI,2018-03-06T20:50:07+00:00,2018-08-17T18:59:06+00:00
6162,0027/cpp_10a_233,De crisibus libri III,TEI,2018-03-09T19:55:12+00:00,2018-08-17T18:58:57+00:00
6204,0027/cpp_10a_159,De virtutibus herbarum et aromatum,TEI,2018-03-19T17:13:59+00:00,2018-08-17T18:57:59+00:00
6207,0027/cpp_10a_132,Medical-pharmaceutical miscellany,TEI,2018-03-19T18:48:20+00:00,2018-08-17T18:57:26+00:00
6208,0027/cpp_10a_215,Composite medical miscellany,TEI,2018-03-19T20:22:17+00:00,2018-08-17T18:58:37+00:00
6554,0027/cpp_10a_231,Artzenei buch,TEI,2018-05-02T20:48:57+00:00,2018-08-17T18:58:49+00:00
6635,0027/cpp_z710_76,Viaticum,TEI,2018-07-11T14:39:49+00:00,2019-09-23T14:49:11+00:00
6648,0027/cpp_10a_131,Secreti medici,TEI,2018-07-18T18:15:32+00:00,2018-08-17T18:57:15+00:00
