document_id,path,title,metadata_type,created,updated
9337,0040/ABHS.FBCBaptismCertificateSarahSallows1762,"Baptism certificate of Sarah Sallows, 1762",TEI,2019-08-23T13:53:20+00:00,2022-04-01T13:54:44+00:00
9338,0040/ABHS.FBCJoshuaMoorePoorBook1767-1769,"Poor book, 1767-1769",TEI,2019-08-23T14:00:14+00:00,2022-04-01T14:52:59+00:00
9388,0040/ABHS.FBCJoshuaMoorePoorBook1774,"Poor book, 1774-1775",TEI,2019-09-19T17:30:56+00:00,2022-04-01T15:23:23+00:00
9389,0040/ABHS.FBCMarriageRegister1772-1844,"Membership register, 1772-1844",TEI,2019-09-19T20:04:40+00:00,2022-04-01T15:27:25+00:00
9390,0040/ABHS.FBCMinutes1757-1769,"Congregational minutes, 1757-1769",TEI,2019-09-19T21:06:39+00:00,2022-04-01T15:40:51+00:00
9415,0040/ABHS.FBCMinutes1760-1761,"Committee minutes, 1760-1761",TEI,2019-09-26T13:47:09+00:00,2022-04-01T15:43:52+00:00
9416,0040/ABHS.FBCMinutes1771-1775,"Congregational minutes, 1771-1775",TEI,2019-09-26T14:19:48+00:00,2022-04-01T15:45:57+00:00
9417,0040/ABHS.FBCMinutes1779-1786,"Congregational minutes, 1779-1786",TEI,2019-09-26T17:34:50+00:00,2022-04-01T15:48:59+00:00
9418,0040/ABHS.FBCMinutes1786-1791,"Congregational minutes, 1786-1791",TEI,2019-09-26T19:35:18+00:00,2022-04-01T15:54:26+00:00
9419,0040/ABHS.FBCMinutes1792-1795,"Congregational minutes, 1792-1795",TEI,2019-09-26T20:02:18+00:00,2022-04-01T16:00:25+00:00
9420,0040/ABHS.FBCMinutes1795-1806,"Congregational minutes, 1795-1806",TEI,2019-09-26T21:11:59+00:00,2022-04-01T16:03:02+00:00
9421,0040/ABHS.FBCMinutes1806-1813,"Congregational minutes, 1806-1813",TEI,2019-09-27T13:40:55+00:00,2022-04-01T16:05:41+00:00
9422,0040/ABHS.FBCOrphansBook1795,"Orphans book, 1795",TEI,2019-09-27T14:35:40+00:00,2022-04-01T16:07:43+00:00
9423,0040/ABHS.FBCMembership1783,"Letters of transfer, 1783",TEI,2019-09-27T15:13:59+00:00,2022-04-01T15:33:55+00:00
9424,0040/ABHS.FBCMembership1784,"Letter of transfer, 1784",TEI,2019-09-27T15:20:01+00:00,2022-04-01T15:36:12+00:00
9425,0040/ABHS.FBCMembership1785,"Letters of transfer, 1785",TEI,2019-09-27T15:21:09+00:00,2022-04-01T15:38:16+00:00
9426,0040/ABHS.FBCRegister1746-1824,"Membership register, 1746-1824",TEI,2019-09-27T15:28:29+00:00,2022-04-01T16:10:18+00:00
9427,0040/ABHS.FBCTrusteeMinutes1794-1836,"Trustee minutes, 1794-1836",TEI,2019-09-27T16:23:36+00:00,2022-04-01T16:13:21+00:00
9633,0040/ABHS.FBCMarriageRegister1791-1894,"Marriage register, 1815-1870",TEI,2019-12-16T18:05:20+00:00,2022-04-01T15:30:38+00:00
