document_id,path,title,metadata_type,created,updated
10411,0051/ket_z_001,"Ketubah, 1878.",TEI,2021-02-24T22:54:41+00:00,2021-02-25T02:05:27+00:00
10412,0051/ket_z_059,"Ketubah, 1920.",TEI,2021-02-24T23:05:03+00:00,2021-02-25T22:08:29+00:00
10413,0051/ket_z_123,"Ketubah, 1844.",TEI,2021-02-24T23:05:07+00:00,2021-02-25T02:05:27+00:00
10414,0051/ket_z_154,"Ketubah, 1791.",TEI,2021-02-24T23:06:25+00:00,2021-02-25T22:08:29+00:00
10415,0051/ket_z_053,"Ketubah, 1909.",TEI,2021-02-24T23:06:27+00:00,2021-02-25T02:05:27+00:00
10416,0051/ket_z_024,"Ketubah, 1895-1896.",TEI,2021-02-24T23:07:41+00:00,2021-02-25T22:08:29+00:00
10417,0051/ket_z_129,"Ketubah, 1818.",TEI,2021-02-24T23:07:43+00:00,2021-02-25T02:05:27+00:00
10418,0051/ket_z_220,"Ketubah, 1739.",TEI,2021-02-24T23:08:52+00:00,2021-02-25T22:08:29+00:00
10419,0051/ket_z_188,"Ketubah, 1846.",TEI,2021-02-24T23:08:55+00:00,2021-02-25T02:05:27+00:00
10420,0051/ket_z_166,"Ketubah, 1820.",TEI,2021-02-24T23:10:03+00:00,2021-02-25T22:08:29+00:00
10421,0051/ket_z_111,"Ketubah, 1699.",TEI,2021-02-24T23:10:05+00:00,2021-02-25T22:08:29+00:00
10422,0051/ket_z_085,"Ketubah, 1904.",TEI,2021-02-24T23:10:07+00:00,2021-02-25T22:08:29+00:00
10423,0051/ket_z_182,"Ketubah, 1845.",TEI,2021-02-24T23:10:09+00:00,2021-02-25T22:08:29+00:00
10424,0051/ket_z_016,"Ketubah, 1947.",TEI,2021-02-24T23:10:12+00:00,2021-02-25T02:05:27+00:00
10425,0051/ket_z_061,"Ketubah, 1781.",TEI,2021-02-24T23:11:45+00:00,2021-02-25T22:08:29+00:00
10426,0051/ket_z_218,"Ketubah, 1885.",TEI,2021-02-24T23:11:47+00:00,2021-02-25T22:08:29+00:00
10427,0051/ket_z_212,"Ketubah, 1854.",TEI,2021-02-24T23:11:50+00:00,2021-02-25T22:08:29+00:00
10428,0051/ket_z_040,"Ketubah, 1894.",TEI,2021-02-24T23:11:52+00:00,2021-02-25T22:08:29+00:00
10429,0051/ket_z_037,"Ketubah, 1894.",TEI,2021-02-24T23:11:54+00:00,2021-02-25T02:05:28+00:00
10430,0051/ket_z_130,"Ketubah, 1875.",TEI,2021-02-24T23:12:56+00:00,2021-02-25T22:08:29+00:00
10431,0051/ket_z_147,"Ketubah, 1760.",TEI,2021-02-24T23:12:58+00:00,2021-02-25T02:05:28+00:00
10432,0051/ket_z_244,"Ketubah, 1899",TEI,2021-02-24T23:14:19+00:00,2021-02-25T17:49:15+00:00
10433,0051/ket_z_233,"Ketubah, 1857.",TEI,2021-02-24T23:15:30+00:00,2021-02-25T22:08:29+00:00
10434,0051/ket_z_239,Ketubah.,TEI,2021-02-24T23:15:33+00:00,2021-02-25T17:49:15+00:00
10435,0051/ket_z_108,"Ketubah, 1709.",TEI,2021-02-24T23:17:09+00:00,2021-02-25T17:49:15+00:00
10436,0051/ket_z_191,"Ketubah, 1847.",TEI,2021-02-24T23:18:40+00:00,2021-02-25T17:49:15+00:00
10437,0051/ket_z_005,"Ketubah, 1896-1897.",TEI,2021-02-24T23:20:19+00:00,2021-02-25T17:49:15+00:00
10438,0051/ket_z_072,"Ketubah, 1873.",TEI,2021-02-24T23:22:05+00:00,2021-02-25T17:49:15+00:00
10439,0051/ket_z_175,"Ketubah, 1838.",TEI,2021-02-24T23:24:03+00:00,2021-02-25T17:49:15+00:00
10440,0051/ket_z_102,"Ketubah, 1913.",TEI,2021-02-24T23:25:48+00:00,2021-02-25T17:49:15+00:00
