document_id,path,title,metadata_type,created,updated
10354,0050/islamic_mss_third_series_no_00254,Kitab-i Javidan-i durr-i yatim ast.,TEI,2020-12-17T14:39:39+00:00,2021-04-28T19:39:19+00:00
10355,0050/oversize_islamic_mss_third_series_no_00584e,"Letters and documents, 1106-1497",TEI,2020-12-18T17:05:51+00:00,2021-04-28T19:39:47+00:00
10356,0050/islamic_mss_new_series_no_02004,Philosophical miscellany.,TEI,2020-12-18T22:48:40+00:00,2021-04-28T19:40:50+00:00
11230,0050/islamic_mss_third_series_no_00616,Ghunyat al-talibin fi idah tariq al-mashayikh al-`arifin /,TEI,2021-04-21T14:24:07+00:00,2021-04-21T23:19:08+00:00
11231,0050/islamic_mss_third_series_no_00586,Collection of eight Sufi texts.,TEI,2021-04-21T16:13:24+00:00,2021-04-21T23:19:08+00:00
11232,0050/islamic_mss_third_series_no_00388,Haza Kitab-i Sabhe-yi sibyan.,TEI,2021-04-21T17:49:25+00:00,2021-04-21T23:19:08+00:00
11233,0050/islamic_mss_new_series_no_01718,Vaka-yi Kerbela,TEI,2021-04-21T18:29:14+00:00,2021-04-21T23:19:08+00:00
11234,0050/islamic_mss_garrett_no_03875Y,Khutbat `A'ishah ... wa-tafsir gharibiha wa-lughatiha.,TEI,2021-04-21T18:53:58+00:00,2021-04-21T23:19:08+00:00
11235,0050/islamic_mss_garrett_no_03520Y,Kitab Nazm al-durar al-saniyah fi al-siyar al-zakiyah /,TEI,2021-04-21T19:05:13+00:00,2021-04-21T23:19:08+00:00
11236,0050/oversize_islamic_mss_garrett_no_02406Yq,Kitab Fada`il ahl al-bayt.,TEI,2021-04-22T13:18:39+00:00,2021-04-23T00:39:21+00:00
11237,0050/islamic_mss_garrett_no_03508Y,Kitab Mubariz al-aqran fi takhmis al-Mu`allaqat.,TEI,2021-04-22T13:18:49+00:00,2021-04-23T00:39:21+00:00
11238,0050/islamic_mss_garrett_no_01548Y,Ahlak-i alai,TEI,2021-04-22T15:02:54+00:00,2021-04-23T00:39:21+00:00
11239,0050/islamic_mss_garrett_no_00673Y,Lawami` al-ta`rif fi matali` al-tasrif ... etc..,TEI,2021-04-22T15:09:57+00:00,2021-04-23T00:39:21+00:00
11240,0050/islamic_mss_garrett_no_00541H,Bayan al-hikmah.,TEI,2021-04-22T18:26:01+00:00,2021-04-23T00:39:21+00:00
11241,0050/islamic_mss_garrett_no_00225Y,Fatwa. Risalat al-Naqshbandiyah ... etc..,TEI,2021-04-22T19:11:50+00:00,2021-04-23T00:39:21+00:00
11243,0050/islamic_mss_garrett_no_00083G,Kulliyat-i Sauda.,TEI,2021-04-22T20:04:25+00:00,2021-04-26T22:56:31+00:00
11276,0050/islamic_mss_third_series_no_00870,Commentary on Ptolemy's Almagest.,TEI,2021-08-10T16:51:03+00:00,2021-08-11T22:20:03+00:00
11277,0050/islamic_mss_garrett_no_00001S,Kitab Kamil al-sina`ah al-tibbiyah al-ma`ruf bi-al-Malaki /,TEI,2021-08-16T15:57:19+00:00,2021-08-16T22:39:36+00:00
11279,0050/islamic_mss_garrett_no_00096G,Portrait of Riza `Abbasi.,TEI,2021-08-16T18:18:40+00:00,2021-08-16T22:39:36+00:00
11281,0050/islamic_mss_garrett_no_00093G,Manafi`-i kalagh ...,TEI,2021-08-16T19:00:55+00:00,2021-08-16T22:39:36+00:00
