document_id,path,title,metadata_type,created,updated
9833,0047/add_ms_11659,Berit hadashah (bryt khdshh,TEI,2020-04-10T18:26:54+00:00,2020-05-05T14:48:29+00:00
9853,0047/add_ms_11639,Miscellany qvbts,TEI,2020-05-07T21:40:56+00:00,2020-05-08T22:47:45+00:00
9859,0047/add_ms_15402,Midrash Aba Orion (aka Midrash Aba Gurion) on the book of Esther.,TEI,2020-05-14T00:34:09+00:00,2020-05-14T22:16:45+00:00
9934,0047/add_ms_10456,Mahzor (mkhzvr),TEI,2020-06-25T16:11:57+00:00,2020-06-25T22:41:53+00:00
9935,0047/add_ms_11657,Nevi'im (nbyym),TEI,2020-06-25T17:54:45+00:00,2020-06-25T22:41:53+00:00
9936,0047/add_ms_11830,Mahzor (mkhzvr),TEI,2020-06-25T19:53:34+00:00,2020-06-25T22:41:53+00:00
9937,0047/add_ms_14760,Nevi'im (nbyym),TEI,2020-06-26T14:12:21+00:00,2020-06-26T22:24:19+00:00
9939,0047/add_ms_14761,Hagadah shel Pesah (hgdh shl pskh),TEI,2020-06-26T17:02:35+00:00,2020-06-26T22:24:19+00:00
9941,0047/add_ms_11828,The Pentateuch scroll.,TEI,2020-06-30T14:57:59+00:00,2020-06-30T22:15:44+00:00
9942,0047/add_ms_11829,The Pentateuch scroll.,TEI,2020-06-30T15:06:20+00:00,2020-06-30T22:15:44+00:00
9946,0047/add_ms_11831,The Book of Esther.,TEI,2020-07-07T14:31:28+00:00,2020-07-07T22:52:46+00:00
9947,0047/add_ms_11833,The Book of Esther.,TEI,2020-07-07T14:38:14+00:00,2020-07-07T22:52:46+00:00
9948,0047/add_ms_11834,The Book of Esther.,TEI,2020-07-07T14:43:48+00:00,2020-07-07T22:52:46+00:00
9949,0047/add_ms_14762,Hagadah shel Pesah (hgdh shl pskh),TEI,2020-07-07T16:42:14+00:00,2020-07-07T22:52:46+00:00
9950,0047/add_ms_15250,"Tana""kh (tn""k)",TEI,2020-07-07T17:28:27+00:00,2020-07-07T22:52:46+00:00
9951,0047/add_ms_15251,"Tana""kh (tn""k)",TEI,2020-07-07T19:55:31+00:00,2020-07-07T22:52:46+00:00
9952,0047/add_ms_15252,"tn""k (Tana""kh)",TEI,2020-07-08T13:56:33+00:00,2020-07-08T22:32:52+00:00
9953,0047/add_ms_15282,"Torah, megilot ve-haftarot (tvrh,mgylvt vhptrvt)",TEI,2020-07-08T15:40:05+00:00,2020-07-08T22:32:52+00:00
9954,0047/add_ms_15283,"Torah, megilot ve-haftarot (tvrh, mgylvt vhptrvt)",TEI,2020-07-13T21:13:06+00:00,2020-07-13T22:22:58+00:00
9955,0047/add_ms_15306,Torah (tvrh),TEI,2020-07-13T21:44:51+00:00,2020-07-13T22:22:58+00:00
9959,0047/add_ms_15423,Torah (tvrh),TEI,2020-07-14T01:34:43+00:00,2020-07-14T22:43:40+00:00
9960,0047/add_ms_15451,"Tana""kh (tn""k)",TEI,2020-07-14T13:05:28+00:00,2020-07-14T22:43:40+00:00
9961,0047/add_ms_16577,Mahzor (mkhzvr),TEI,2020-07-14T14:28:13+00:00,2020-07-14T22:43:40+00:00
10104,0047/add_ms_16916,Mahzor (mkhzvr),TEI,2020-08-05T17:27:18+00:00,2020-08-05T22:43:06+00:00
10105,0047/add_ms_17050,Alfasi's commentary on Seder nashim and Seder nezikin.,TEI,2020-08-05T18:01:33+00:00,2020-08-05T22:43:06+00:00
10106,0047/add_ms_17052,"A volume containing the glosses which are written on the margins of Add. 17049 and 17050 (Alfasi's commentary on Seder Mo`ed, Nashim and Nezikin).",TEI,2020-08-05T18:32:56+00:00,2020-08-05T22:43:06+00:00
10107,0047/add_ms_17055,Mahzor (mkhzvr),TEI,2020-08-05T19:18:42+00:00,2020-08-05T22:43:06+00:00
10108,0047/add_ms_17058,Mahzor (mkhzvr),TEI,2020-08-05T19:49:19+00:00,2020-08-05T22:43:06+00:00
10109,0047/add_ms_18229,Mahzor (mkhzvr),TEI,2020-08-10T14:21:09+00:00,2020-08-10T22:34:52+00:00
10110,0047/add_ms_18230,Sidur (sdvr),TEI,2020-08-10T15:33:19+00:00,2020-08-10T22:34:52+00:00
10111,0047/add_ms_18691,Sidur (sdvr),TEI,2020-08-10T16:01:16+00:00,2020-08-10T22:34:52+00:00
10112,0047/add_ms_18692,Sidur (sdvr),TEI,2020-08-10T16:30:15+00:00,2020-08-10T22:34:52+00:00
10113,0047/add_ms_18830,"The Psalms, with vowel-points and accents, masorah magna and parva.",TEI,2020-08-10T17:23:36+00:00,2020-08-10T22:34:52+00:00
10117,0047/add_ms_18832,"A daily prayer book, Ashkenazi rite.",TEI,2020-08-13T13:34:45+00:00,2020-08-13T22:54:30+00:00
10118,0047/add_ms_18968,Mahzor (mkhzvr),TEI,2020-08-13T14:08:16+00:00,2020-08-13T22:54:30+00:00
10119,0047/add_ms_19064,Mahzor (mkhzvr),TEI,2020-08-13T14:35:48+00:00,2020-08-13T22:54:30+00:00
10120,0047/add_ms_19250,"The Pentateuch scroll, so-called 'Kaifeng Torah Scroll.'",TEI,2020-08-13T15:01:53+00:00,2020-08-13T22:54:30+00:00
10121,0047/add_ms_19342,Psalms (thylym),TEI,2020-08-13T15:05:59+00:00,2020-08-13T22:54:30+00:00
10122,0047/add_ms_19653,"Torah 'im perush Rash""i (tvrh `m prvsh rsh""y)",TEI,2020-08-13T15:51:10+00:00,2020-08-13T22:54:30+00:00
