document_id,path,title,metadata_type,created,updated
6399,0030/spc_mss_lt_085,Pore Caitif,TEI,2018-04-06T19:36:04+00:00,2018-10-08T13:56:37+00:00
6400,0030/spc_mss_133,Book of Hours : Use of Toul,TEI,2018-04-06T20:09:28+00:00,2018-10-04T20:27:16+00:00
6650,0030/spc_mss_bh_044_coch,Florentine merchandise and customs document,TEI,2018-07-18T19:05:03+00:00,2018-10-08T13:53:06+00:00
6711,0030/spc_mss_bh_005_coch,Florentine grain dealer account book,TEI,2018-09-05T17:23:44+00:00,2018-09-05T22:32:31+00:00
6724,0030/spc_mss_bh_100_coch,"Volume of works by Nicole Oresme, Maffeo Vegio, and Jordanus von Osnabruck",TEI,2018-09-17T17:45:42+00:00,2018-09-17T23:44:50+00:00
6725,0030/spc_mss_bh_007_coch,Questo e ellibro che tracta di marcantie et usanze di paesi,TEI,2018-09-17T19:29:36+00:00,2018-09-17T23:44:50+00:00
6727,0030/spc_mss_bh_056_coch,Libro de thesorero diego de salzedo para deste ano de 1571,TEI,2018-09-19T14:32:19+00:00,2018-09-19T23:09:49+00:00
6728,0030/scrc331,Ledger of debtors and creditors,TEI,2018-09-19T19:46:39+00:00,2018-09-20T23:12:46+00:00
6729,0030/spc_mss_lt_055,De vita et moribus philosophorum,TEI,2018-09-19T20:20:14+00:00,2018-09-19T23:09:49+00:00
6730,0030/spc_mss_bh_057_coch,Memorandum de operationibus apud thorp per dominicam post festum sancti michaelis anno regni ricardi secundi post conquestum secundo,TEI,2018-09-20T14:35:37+00:00,2018-09-20T23:12:46+00:00
6738,0030/spc_mss_bh_019_coch,Italian notarial record,TEI,2018-09-24T15:02:12+00:00,2018-09-24T23:23:17+00:00
6765,0030/spc_mss_bh_036_coch,Tractato de le soccite,TEI,2018-10-08T20:34:17+00:00,2018-10-08T22:30:15+00:00
10346,0030/scrc441,Dala'il al-khayrat wa shawariq al-anwar fi dhikr al-salah `ala al-nabi al-mukhtar :,TEI,2020-12-09T21:05:23+00:00,2020-12-10T00:27:23+00:00
10347,0030/scrc447,al-Qur'an :,TEI,2020-12-09T21:38:01+00:00,2020-12-10T23:50:39+00:00
10348,0030/scrc448,Hall al-mushkilat.,TEI,2020-12-10T13:52:41+00:00,2020-12-10T23:50:39+00:00
10349,0030/scrc450,Hadha kitab munyat al-musalli.,TEI,2020-12-10T14:53:43+00:00,2020-12-10T23:50:39+00:00
