shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2530,Sidur (סידור),Services for week-days|Services for the Sabbath|Services for Teru῾ah|Services for Sukot|A series of services for fast days and Purim|An office used at marriages (a fragment)|Services for rosh ḥodesh|Services for Pesaḥ,"",Hebrew,he,"",Jerusalem
