shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 176,Prayer book,"Commendatio (added 1576), rubric: Commendatio ad Deum supplici inente de mane dicendo|Prayers to be said before Confession, including meditations on the Passion (fols. 5r-26r), with readings from Ludolf of Saxony, Pope Urban V, and Bernard of Clairvaux, rubric: Sequuntur orationes dicende a[n]te confessionem|Prayers to be said before Mass (first folio with rubric has been removed; folio facing miniatures begins with prayer to the Holy Trinity to be said on Sundays), rubric: Dominicis diebus ad sanctam trinitatem|Prayers to the Virgin Mary, rubric: Sequuntur orationes deuote ad gloriosam Virginem Mariam. Sixtus papa eius[?] hanc sequentem orationem edidit et omnibus eam deuote dicentibus coram ymagine [hainis meae?] sole et luna dedit indulgentias XI iii annorum totiens qotiens quis legerit in statu gratia.|Suffrages, rubric: Sequuntur suffragia sanctorum et sanctarum. Et prima oratio ad deum patrem|Prayer to All Saints (added 1576), rubric: Oratio ad omnes sanctos|Prayers said after Mass (incomplete; added 1576), rubric: Gratiarum actiones post missam","",Latin; Middle French (ca. 1400-1600),lat|frm,"","Saint Amand, France"
