shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2704,Torah,Numbers|Deuteronomy,"",Hebrew; Jewish Babylonian Aramaic (ca. 200-1200 CE); Judeo-Arabic,he|tmr jrb,"",Yemen.
