shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS V.a.111,"Vita Alexandri Magni, libri 3-10 manuscript, 14th or 15th century.","Vita Alexandri Magni, Book 3|Vita Alexandri Magni, Book 4|Vita Alexandri Magni, Book 5|Marcus Junianus Justinus, On the Death of King Darius [Books 11.15-12.1]|Vita Alexandri Magni, Book 6|Vita Alexandri Magni, Book 7|Vita Alexandri Magni, Book 8|Vita Alexandri Magni, Book 9|Vita Alexandri Magni, Book 10","",Latin,lat,"",Italy
