shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS Or 300,Sharḥ Hidāyat al-ḥikmah. Risālah fī ʻilm al-hayʼah.|شرح هداية الحكمة. رسالة في علم الهيئة,Sharḥ Hidāyat al-ḥikmah|Poem by Ibn Daqīq al-ʻĪd al-Qushayrī|Risālah fī ʻilm al-hayʼah,"Ibn al-Sharīf al-Jurjānī, Muḥammad ibn ʻAlī, -1434 or 1435|Ibn Daqīq al-ʻĪd, Muḥammad ibn ʻAlī, 1228-1302|Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar, -1265|Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar, -1265",Arabic,ara,1495,""
