shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 26 v.1,Kitāb al-Istīʻāb fī asmāʼ al-madhkūrīn fī al-riwāyāt wa-sāʼir al-āthār wa-al-muṣannafāt mimman ṣaḥaba al-Nabī.|كتاب الاستيعاب في أسماء المذكورين في الروايات وسائر الآثار والمصنفات ممن صحب النبي,Kitāb al-Istīʻāb fī asmāʼ al-madhkūrīn fī al-riwāyāt wa-sāʼir al-āthār wa-al-muṣannafāt mimman ṣaḥaba al-Nabī,"Ibn ʻAbd al-Barr, Yūsuf ibn ʻAbd Allāh, 978 or 979-1071",Arabic,ara,A.H. 1085 (1674),North Africa?
