shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 5600,Maḥzor (מחזור),Piyuṭim|Services for the first day of Rosh ha-Shanah|Services for the second day of Rosh ha-Shanah|Services for Yom Kipur|Tokhaḥot,"",Hebrew,he,"","Africa, N."
