shelfmark,title,additional_titles,authors,language,language_codes,date,place
1945‑65‑6,Book of Hours for Sarum Use (Mostyn Hours),"Calendar|Prayer, ""Ave virgo virginum""|Hours of the Virgin|Seven Penitential Psalms, followed by Litany and prayers|The Gradual Psalms|Office of the Dead|Commendation of Souls|The Passion Psalms|Hours of the Passion|Added prayers (seventeenth century?)","",Latin,lat,"",England
