shelfmark,title,additional_titles,authors,language,language_codes,date,place
LJS 186,Reverendi Patris Adami Adamandi disquisitiones physicomathematicae,"Dissertatio hydrotechnica..., f. 8r|Impossibilitas motus perpetui, f. 24r|Disquisitio hydrostatica..., f. 30r|Disquisitio statico-mechanica, f. 38r|Disquisitio cryptologica, f. 46r|Disquisitio cronometrica, f. 56r|Staurometria sive nova geometricae metamorphoseos specimina, f. 62r|Decorated initial, Initial P, f. 70r","",Latin,"",1667-1668,Florence
