shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2371,Nevi᾿im (נביאים),Judges|Samuel|Kings,"",Hebrew; Jewish Babylonian Aramaic (ca. 200-1200 CE); Arabic,he|tmr ar,"",Yemen
