shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1956a,Mīmāṃsānyāyaprakāśa|मीमांसान्यायप्रकाश,"",Āpadeva,In Sanskrit,san,"",""
