shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 150,"Maḥazor for Passover, Kiddush","","",Judeo-Arabic; Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),jrb|heb arc,"",Orient
