shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 409,Viaggio in Spagna,"List of contents, f. 1r|Viaggio in Spagna, f. 2r|Alcune note de negotii per Spagna, f. 31r|Ristretto di quanto a bocca mi e stato accennare da Mons. Magalotti per conto di Spagna, f. 38r|Ristretto contenuto nella consuloa data in Spagna..., f. 47r|Note cavate dalle lettere del Nuncio Castagna, f. 55r|Ristretto della capitolatione [per la Valtellina], f. 64v|Brevi, f. 67v|Lettere del re e ministri, f. 153r","","Italian, with sections in Latin and Spanish",ita|lat spa,after 1626,Italy
