shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 22,Enarrationes in psalmos (Expositions on the psalms); Initials (ABC); Prayer,"Enarrationes in Psalmos|Enchiridion|[Sample initials, A-N]|[Veni, Sancte Spiritus; Collect following Salve Regina]","",Latin,lat,"",Spain
