shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 373,"Marriage contract of Saʹidah daughter of Saʹid al Ḥatrushi, a Virgin","","",Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Hebrew; Judeo-Arabic,arc|heb jrb,"",Yemen
