shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 221,Antiphonary,"Index, eighteenth-century (?)|Sanctorale, beginning with the feast of Saint Andrew and ending with the feast of Saint Clement|Antiphons for the feasts of Saints Peter and Paul, Cathedra Petri, and St. Lucy","",Latin,lat,"","Belém, Portugal"
