shelfmark,title,additional_titles,authors,language,language_codes,date,place
X893.7 An8,Tadhkirah.|تذكرة,Tadhkirat ūlī al-albāb wa-al-jāmiʻ lil-ʻajab al-ʻujāb,"Anṭākī, Dāʼūd ibn ʻUmar, -1599",Arabic,ara,1713,""
