shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize LJS 449,Medical and astronomical miscellany,"Circular diagrams of the celestial spheres and the directions, f. 1r|Calendar, f. 2r|Astrological and astronomical tables and diagrams, f. 8r|Treatise in German on favorable and unfavorable days for various activities, f. 12r|De urina, f. 23r|Treatise in German on bloodletting, f. 25v|In dem Lentzen, f. 26v|Dies periculosi, f. 28v|Latin treatise on veins, f. 29r|De proprietatibus vini, f. 30r|Libellus magnus atque preciosus ... sigillorum, f. 32v","",Latin and German (lower Alemannic with middle German idioms),lat|ger,circa 1446,Germany
