shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Islamic Manuscripts, Third Series no. 586",Collection of eight Sufi texts.,"","Khīwafī, Abū al-Najīb al-Kubrá|Bisṭāmī, Muḥammad ibn ʻAlī",Arabic,ara|ota,1471-1587,""
