shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 426,Letter,"","",Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Hebrew; Judeo-Arabic,arc|heb jrb,"",Orient
