shelfmark,title,additional_titles,authors,language,language_codes,date,place
"Rush MSS Box 4, Folder 2 (Yi2 7404.F.12)","Notes by Benjamin Rush on Examinations of theses, April 1809.","","Rush, Benjamin, 1746-1813","",eng,1809,Philadelphia? :
