shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 27 v.3,Sharḥ Mukhtaṣar al-Shaykh Khalīl.|شرح مختصر الشيخ خليل,"Sharḥ Mukhtaṣar al-Shaykh Khalīl, v.3","Damīrī, Bahrām ibn ʻAbd Allāh, 1333 or 1334-1402 or 1403|Khalīl ibn Isḥāq al-Jundī, -1365?",Arabic,ara,between 1570 and 1573,Egypt?
