shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1506,Ostension del tiempo desde que morimas todos en Adan y desde que resucitamos con Cristo,"Premissas del juyzio universal y reservado tiempo dia y hora particular, f. 14r|Arca de Noe?, segunda para el diluvio de fuego, f. 32r|Salida del pueblo de Dios del Egipto de este mundo, f. 39r|Mundo abreviado de Daniel, f. 52r|Libro de los siete sellos del cordero abiertos en el apocalipsi, f. 77r","",Spanish,"",after 1741,Spain
