shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 2030,Book of Hours :,"[Calendar in Middle French]|[Hours of the Virgin]|[Penitential Psalms, Litany, Prayers]|Les xv joyes nostre dame|[Gospel lesson from the Gospel of John]|[Hours of the Cross]|[Brief Hours of the Holy Spirit]|[Suffrages]|[Hours of the Conception of the Virgin]","","Latin, with calendar (f. 1r-12v), the Fifteen joys (f. 72v-75r), and a suffrage of Saint Bernard (f. 106r-106v) in Middle French",lat|frm,circa 1500,France
