shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lehigh Codex 16,"Book of Hours, Use of Paris","Calendar, in French|Gospel Lessons followed by Obsecro te and O intemerata|Suffrages to the Holy Spirit, Trinity, Saint Nicholas, All Saints, and Saint Catherine, in a different hand|Hours of the Virgin, Use of Paris|Penitential Psalms, Litany and Prayers|Hours of the Cross|Hours of the Holy Spirit|Office of the Dead|Fifteen Joys of the Virgin, in French|Prayer to the Five Wounds of Christ, in French|Prayer, ""Mon createur je ne suis pas digne...,"" in French, with Latin rubric ""Domine non sum dignus, ut intres in tectum meum""","",Latin; Middle French (ca. 1400-1600),lat|frm,"",Paris
