shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 1630,Liber rethoricorum,"Marci Tuli C. Rethoricorum liber primus, f. 1r|Liber secundus M. T. C. Rethoricorum, f. 17v|Liber tertius, f. 48v|Liber quartus, f. 73r|Liber quintus, f. 86v|Liber sextus, f. 109r","",Latin,lat,between 1440 and 1460,"Venice?, Italy"
