shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 266,Statuti della Dogana di Livorno etc.,"Volume 1, Front cover|Volume 2, Front cover (V.2)","Cosimo I, Grand-Duke of Tuscany, 1519-1574|Ferdinando I, Grand-Duke of Tuscany, 1549-1609|Francesco I, Grand-Duke of Tuscany, 1541-1587|Cosimo II, Grand Duke of Tuscany, 1590-1621|Ferdinando II, Grand-Duke of Tuscany, 1610-1670",Italian,ita,"",Livorno (Italy)
