shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn CAJS: RAR MS 85.126.13a,"Sa'adia Gaon's Translation of the Pentateuch, Leviticus 11:13-20","","",Hebrew; Arabic,heb|ara,"",Orient
