shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 390 Item 1769,Jñānamañjarī|ज्ञानमञ्जरी,"Table, f. 3r|Table and diagram, f. 4r|Table, f. 7r|Table, f. 7v|Table, f. 9v|Table, f. 10v|Table, f. 11r|Table, f. 12r|Tables, f. 12v|Table, f. 13r|Table, 16v|Tables, f. 18v|Tables, f. 19v|Table, f. 20r|Table, f. 21v|Table, f. 22r|Table, f. 22v",Rṣiśarman,In Sanskrit,san,"",""
