shelfmark,title,additional_titles,authors,language,language_codes,date,place
CAJS Rar Ms 506,Kitve Shelomoh Yosef Ḳarpi me-Liṿorno.|[כתבי שלמה יוסף קארפי מליוורנו],"","Ḳarpi, Shelomoh Yosef b. Natan|Ḳarpi, Shelomoh Yosef b. Natan","Hebrew, with a few words in Italian in the genealogy portion on the rear paste-down",heb|ara ita,1744-1745,Livorno
