shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 512,Praelectiones Physicae,"Lectures of natural philosophy, f. 1r|Mechanical principles, f. 8v|Mechanical powers, f. 14v|The balance and the lever, f. 17v|The first [-third] law of nature, f. 30v|Hydrostaticks, f. 50r|Description of the air pump which Mr. Boyle made, f. 81r|Experiments on the air pump, f. 85r|Of barometers, thermometers, and hydrometers f. 88r|Catoptricks, f. 98r|Diptricks, f. 104r|Sir Isaac Newton?s colours, f. 129r|A description of the condensing engine, f. 133r|Electrical machine, f. 136r|Aeolus harp, f. 139r|Curious and entertaining experiments, f. 141r|Diagram, f. 146v|Description of solvents, f. 152v","",English,"",17--,""
