shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 87,"Book of Hours, Use of Bourges","Graded Calendar, Use of Bourges|Gospel Lesson for John|Hours of the Virgin, Use of Bourges, with Hours of the Cross intercalated|Penitential Psalms, Litany, and Prayers|Office of the Dead|Prayer to Christ and Prayers to the Virgin to be said on different days of the week (end lacking)","",Latin,lat,"","Bourges, France"
