shelfmark,title,additional_titles,authors,language,language_codes,date,place
Penn Museum 29-201-709,Sharḥ Qaṣīdat al-Burdah|[شرح قصيدة البردة],[Sharḥ Qaṣīdat al-Burdah].|[Maʻānī al-daqīqah fī idrāk al-ḥaqīqah].|[Selections of poetry and excerpts from Ḥadīth],"Azharī, Khālid ibn ʻAbd Allāh, -1499|Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296?|Suyūṭī, 1445-1505",Arabic,ara,A.H. 1196 (1782),Morocco?
