shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Codex 590,"Disputationes orthodoxae de nova, absurdaque forma judicii a quaesitoribus fidei in coërcendis haereticis usurpata","De jurisdictione cappellani maioris, f. 1r|Consultatio in materia immunitatis ecclesistice ..., p. 3 [=9r]|De remediis regi competentibus adversus prelatos turbantes jurisdictionem, p. 49 [=32r]|Explicatio in bullam Gregorii XIIII, p. 145 [=79r]|Explicactio in bullam caenae domini, p. 191 [=102r]|De bigamia, f. 20r [=133r]|De jurisdictione quam ecclesiae habent in regno, f. 42r [=155r]|De impensis et meliorationibus feudo factis, f. 53r [=166r]|An judex laicus possit cognoscere clericos ex causa rebellionis, f. 60r [=173r]|De visitatione et expemptione hospitalium, f. 64r [=177r]|Papa an sit supra imperatorem, f. 96r [=209r]","",Latin,"",circa 1715,Naples
