shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 41,"Orationes ad nicolaum V, etc.","Giannozzo Manetti, Oration to Nicholas V|Poggii Florentini, oratio ad summum pontificem Nicolaum V|Franciscus de Padua de Florentia, Letter to Nicholas V|Leonardo Bruni, Oratiuncula ad Martinum V|Leonardo Bruni, State Letter for the Commune of Florence to the Emperor|Leonardo Bruni, State letter for the Commune of Florence to the Council of Basel","",Latin,lat,"",Italy
