shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize Ms. Codex 698,"Registro di lettere di monsignore archivescovo di Rossana che fu poi Papa Urbano Settimo della sua nunciatura di Spagna sotto Pio Quarto, Pio Quinto, e Gregorio Decimoterzo","","Castagna, Giovanni Battista|Pius V, Pope, 1504-1572|Charles Borromeo, Saint, 1538-1584|Bonelli, Michele, 1541-1598|Rusticucci, Geronimo, 1537?-1603","Italian, with a few copies in Latin and Spanish",ita|lat spa,between 1572 and 1599,Italy
