shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 1478,Nevi᾿im u-Khetuvim (נביאים וכתובים),Samuel|Kings|Isaiah|Jeremiah|Ezekiel|Daniel|Ezra|2 Chronicles,"",Hebrew,he,"",""
