shelfmark,title,additional_titles,authors,language,language_codes,date,place
Oversize LJS 280,Decretales abbreviate,"Mnemonic verses (15th-century hand), Inside front cover|Table of contents, f. 1r|Liber I, De summa Trinitate et fide catholica, f. 4r|Liber II, De iudiciis, f. 29r|Liber III, De vita et honestate clericorum, f. 61r|Liber IV, De sponsalibus et matrimoniis, f. 96v|Liber V, De accusationibus, inquisitionibus, denunciationibus, f. 111r","",Latin,lat,between 1250 and 1299,France
