shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 152,Instructions and texts for bethrothal and wedding ceremony in Judeo-Arabic,"","",Judeo-Arabic; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),jrb|arc,"",Orient
