shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 165,Responsum on Talmudic passages on usury,"","",Hebrew; Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE),heb|arc,"",Orient
