shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 2286,"Torah, hafṭarot u-megilot (תורה, הפטרות ומגילות)","Exodus|Leviticus|Numbers|Deuteronomy|Hafṭarot of the weekly sections, feast and fasts.|Ruth|Song of Songs|Ecclesiastes","",Hebrew,he,"",Spain
