shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 7701,"A fragment of an Arabic-Persian versified vocabulary, with a commentary. Incomplete.",Rasalah dar hiyat רסאלה דר היאת|Mikhtatsar מכתצר,"",Judeo-Persian; Judeo-Arabic; Hebrew,jpr|jrb heb,"",""
