shelfmark,title,additional_titles,authors,language,language_codes,date,place
"UA SNED 25A, UA SNED 25B",Petition from 'Alim Beg to Elizabeth Sharaf un-Nisa Signed by 'Alim Beg and envelope sealed by Daim Beg,"","",Persian; Hindi,per|hin,"",Patna
