shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 720,Financial agreement,"","Konrad V, Graf von Wernigerode, 1358-1407|Uppelingh, Hinrik|Muntmeister, Hintze|Aldingh, Hinrik|Lumer, Hinrik|Brockenstedes, Albrecht|Spekhosen, Oltze|Kemeden, Oltze|Suneborn, Hinrik von|Bruckemann, Bethmann","",ger,"",""
