shelfmark,title,additional_titles,authors,language,language_codes,date,place
Ms. Coll. 788 Folder 325,Ventimiglia family papers,"","Ventimiglia family|Alfonso V, King of Aragon, 1396-1458|Martin I, King of Aragon, 1356-1410|Philip II, King of Spain, 1527-1598",In Latin,lat,"",""
