shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 17050,Alfasi's commentary on Seder nashim and Seder neziḳin.,Ḳidushin|Yevamot|Ketubot|Giṭin|Bava ḳama|Bava metsi῾a|Bava batra|῾Avodah zarah|Sanhedrin|Makot|Shevu῾ot,"",Hebrew,he,"",Italy
