shelfmark,title,additional_titles,authors,language,language_codes,date,place
Halper 374,"Marriage contract of Shimʹah daughter of Daud, a virgin","","",Official Aramaic (700-300 BCE); Imperial Aramaic (700-300 BCE); Hebrew; Judeo-Arabic,arc|heb jrb,"","Almuḥbasha, Yemen"
