shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis E 51,Breviary,"Calendar|Sunday Office of the Holy Trinity|Monday Office of the Dead|Tuesday Office of the Holy Spirit|Wednesday Office of All Saints|Thursday Office of Corpus Christi|Friday Office of the Holy Cross|Saturday Office of the Virgin|Prayers to the Body and Blood of Christ|Passion according to John and prayers|Prayers to the Virgin|Seven Penitential Psalms, Litany, and Prayers|Mass of the Virgin","",Latin,lat,"","Naples, Italy"
