shelfmark,title,additional_titles,authors,language,language_codes,date,place
Or 1302,Ketuvim (כתובים),Ruth|Psalms|Proverbs|Song of Songs|Ecclesiastes,"",Hebrew; Judeo-Arabic; Jewish Babylonian Aramaic (ca. 200-1200 CE),he|jrb tmr,"",""
