shelfmark,title,additional_titles,authors,language,language_codes,date,place
MS 232/11,Pronosticque historial de la félicité future de l'an mil cincq cens et douze,"Provenance notes|Provenance notes|Provenance notes|Title page, Pronostication historiale sur la révolution de l'an mil Vc et XII|Dedication page|Jean Lemaire de Belges, Pronosticque historial de la félicité de l'an mil cinq cens et douze|Jean Lemaire de Belges, Double virelay dont chacun couplet a xii lignes de nouvelle invention","",Middle French (ca. 1400-1600),frm,"","Paris, France"
