shelfmark,title,additional_titles,authors,language,language_codes,date,place
Add MS 19666,Maḥzor (מחזור),Services for the week-days|Services for Shabat|Services for Rosh ḥodesh|Services for Ḥanukah|Ta῾anit|Arba῾ah parashiyot|Services for Pesaḥ|Services for Shavu῾ot|Shiv῾ah ῾asar be-tamuz|Tish῾ah be-av|῾Aseret yeme teshuvah|Services for Rosh ha-Shanah|Tsom Gedalyah|Services for Tsom Kipur|Services for Sukot|A series of small offices,"",Hebrew,he,"",Italy
