shelfmark,title,additional_titles,authors,language,language_codes,date,place
Lewis O 42,Vaqfnāmah-ʼi Shāh Sulṭān Ḥusayn Ṣafavī.|[وقفنامۀ شاه سلطان حسين صفوى],"[Vaqfnāmah-ʼi Shāh Sulṭān Ḥusayn Ṣafavī].|Document 1|Document 2 (end)|Document 3 (end)|Catalog entry, lot 436 (end)","Ḥusayn I, Shah of Iran, 1668-1726",Persian,per,1706,Iran
